Month,HEADLINE_CPI_USA,IR3TIB_USA,IRLT_USA,IRSTCI_USA,CORE_CPI_USA,DGS2_USA,DIV_YIELD_USA,CREDIT_SPREAD_BAA_USA,CREDIT_SPREAD_AAA_USA,HY_SPREAD_USA,SPREAD_10Y3M_USA,SPREAD_10Y2Y_USA,SPREAD_BAA_AAA_USA
2014-10,1.3,0.12,2.3,0.09,239.191,0.4454545454545455,150.026,2.39,1.6,,2.1799999999999997,1.8545454545454545,0.79
2014-10,1.3,0.12,2.3,0.09,239.191,0.4454545454545455,150.026,2.44,1.63,,2.1799999999999997,1.8545454545454545,0.81
2014-10,1.3,0.12,2.3,0.09,239.191,0.4454545454545455,150.026,2.47,1.67,,2.1799999999999997,1.8545454545454545,0.8000000000000003
2014-10,1.3,0.12,2.3,0.09,239.191,0.4454545454545455,150.026,2.44,1.65,,2.1799999999999997,1.8545454545454545,0.79
2014-10,1.3,0.12,2.3,0.09,239.191,0.4454545454545455,150.026,2.45,1.69,,2.1799999999999997,1.8545454545454545,0.7600000000000002
2014-10,1.3,0.12,2.3,0.09,239.191,0.4454545454545455,150.026,2.43,1.69,,2.1799999999999997,1.8545454545454545,0.7400000000000002
2014-10,1.3,0.12,2.3,0.09,239.191,0.4454545454545455,150.026,2.42,1.68,,2.1799999999999997,1.8545454545454545,0.74
2014-10,1.3,0.12,2.3,0.09,239.191,0.4454545454545455,150.026,2.42,1.67,,2.1799999999999997,1.8545454545454545,0.75
2014-10,1.3,0.12,2.3,0.09,239.191,0.4454545454545455,150.026,2.43,1.68,,2.1799999999999997,1.8545454545454545,0.7500000000000002
2014-10,1.3,0.12,2.3,0.09,239.191,0.4454545454545455,150.026,2.44,1.68,,2.1799999999999997,1.8545454545454545,0.76
2014-10,1.3,0.12,2.3,0.09,239.191,0.4454545454545455,150.026,2.43,1.66,,2.1799999999999997,1.8545454545454545,0.7700000000000002
2014-10,1.3,0.12,2.3,0.09,239.191,0.4454545454545455,150.026,2.36,1.59,,2.1799999999999997,1.8545454545454545,0.7699999999999998
2014-10,1.3,0.12,2.3,0.09,239.191,0.4454545454545455,150.026,2.39,1.56,,2.1799999999999997,1.8545454545454545,0.8300000000000001
2014-10,1.3,0.12,2.3,0.09,239.191,0.4454545454545455,150.026,2.39,1.55,,2.1799999999999997,1.8545454545454545,0.8400000000000001
2014-11,0.9,0.13,2.33,0.09,239.458,0.5272222222222223,150.026,2.39,1.54,,2.2,1.8027777777777776,0.8500000000000001
2014-11,0.9,0.13,2.33,0.09,239.458,0.5272222222222223,150.026,2.39,1.54,,2.2,1.8027777777777776,0.8500000000000001
2014-11,0.9,0.13,2.33,0.09,239.458,0.5272222222222223,150.026,2.39,1.54,,2.2,1.8027777777777776,0.8500000000000001
2014-11,0.9,0.13,2.33,0.09,239.458,0.5272222222222223,150.026,2.4,1.54,,2.2,1.8027777777777776,0.8599999999999999
2014-11,0.9,0.13,2.33,0.09,239.458,0.5272222222222223,150.026,2.43,1.56,,2.2,1.8027777777777776,0.8700000000000001
2014-11,0.9,0.13,2.33,0.09,239.458,0.5272222222222223,150.026,2.41,1.54,,2.2,1.8027777777777776,0.8700000000000001
2014-11,0.9,0.13,2.33,0.09,239.458,0.5272222222222223,150.026,,,,2.2,1.8027777777777776,
2014-11,0.9,0.13,2.33,0.09,239.458,0.5272222222222223,150.026,2.43,1.58,,2.2,1.8027777777777776,0.8500000000000001
2014-11,0.9,0.13,2.33,0.09,239.458,0.5272222222222223,150.026,2.47,1.62,,2.2,1.8027777777777776,0.8500000000000001
2014-11,0.9,0.13,2.33,0.09,239.458,0.5272222222222223,150.026,2.48,1.62,,2.2,1.8027777777777776,0.8599999999999999
2014-11,0.9,0.13,2.33,0.09,239.458,0.5272222222222223,150.026,2.49,1.61,,2.2,1.8027777777777776,0.8800000000000001
2014-11,0.9,0.13,2.33,0.09,239.458,0.5272222222222223,150.026,2.52,1.64,,2.2,1.8027777777777776,0.8800000000000001
2014-11,0.9,0.13,2.33,0.09,239.458,0.5272222222222223,150.026,2.51,1.62,,2.2,1.8027777777777776,0.8899999999999997
2014-11,0.9,0.13,2.33,0.09,239.458,0.5272222222222223,150.026,2.52,1.63,,2.2,1.8027777777777776,0.8900000000000001
2014-11,0.9,0.13,2.33,0.09,239.458,0.5272222222222223,150.026,2.49,1.63,,2.2,1.8027777777777776,0.8600000000000003
2014-11,0.9,0.13,2.33,0.09,239.458,0.5272222222222223,150.026,2.5,1.64,,2.2,1.8027777777777776,0.8600000000000001
2014-11,0.9,0.13,2.33,0.09,239.458,0.5272222222222223,150.026,2.46,1.61,,2.2,1.8027777777777776,0.8499999999999999
2014-11,0.9,0.13,2.33,0.09,239.458,0.5272222222222223,150.026,2.47,1.62,,2.2,1.8027777777777776,0.8500000000000001
2014-11,0.9,0.13,2.33,0.09,239.458,0.5272222222222223,150.026,,,,2.2,1.8027777777777776,
2014-11,0.9,0.13,2.33,0.09,239.458,0.5272222222222223,150.026,2.52,1.65,,2.2,1.8027777777777776,0.8700000000000001
2014-12,0.2,0.15,2.21,0.12,239.584,0.6354545454545455,150.026,2.54,1.64,,2.06,1.5745454545454545,0.9000000000000001
2014-12,0.2,0.15,2.21,0.12,239.584,0.6354545454545455,150.026,2.54,1.65,,2.06,1.5745454545454545,0.8900000000000001
2014-12,0.2,0.15,2.21,0.12,239.584,0.6354545454545455,150.026,2.52,1.63,,2.06,1.5745454545454545,0.8900000000000001
2014-12,0.2,0.15,2.21,0.12,239.584,0.6354545454545455,150.026,2.53,1.64,,2.06,1.5745454545454545,0.8899999999999999
2014-12,0.2,0.15,2.21,0.12,239.584,0.6354545454545455,150.026,2.48,1.59,,2.06,1.5745454545454545,0.8899999999999999
2014-12,0.2,0.15,2.21,0.12,239.584,0.6354545454545455,150.026,2.48,1.56,,2.06,1.5745454545454545,0.92
2014-12,0.2,0.15,2.21,0.12,239.584,0.6354545454545455,150.026,2.51,1.57,,2.06,1.5745454545454545,0.9399999999999996
2014-12,0.2,0.15,2.21,0.12,239.584,0.6354545454545455,150.026,2.53,1.57,,2.06,1.5745454545454545,0.9599999999999996
2014-12,0.2,0.15,2.21,0.12,239.584,0.6354545454545455,150.026,2.53,1.55,,2.06,1.5745454545454545,0.9799999999999998
2014-12,0.2,0.15,2.21,0.12,239.584,0.6354545454545455,150.026,2.58,1.57,,2.06,1.5745454545454545,1.01
2014-12,0.2,0.15,2.21,0.12,239.584,0.6354545454545455,150.026,2.56,1.58,,2.06,1.5745454545454545,0.98
2014-12,0.2,0.15,2.21,0.12,239.584,0.6354545454545455,150.026,2.6,1.63,,2.06,1.5745454545454545,0.9700000000000002
2014-12,0.2,0.15,2.21,0.12,239.584,0.6354545454545455,150.026,2.6,1.61,,2.06,1.5745454545454545,0.99
2014-12,0.2,0.15,2.21,0.12,239.584,0.6354545454545455,150.026,2.56,1.58,,2.06,1.5745454545454545,0.98
2014-12,0.2,0.15,2.21,0.12,239.584,0.6354545454545455,150.026,2.56,1.6,,2.06,1.5745454545454545,0.96
2014-12,0.2,0.15,2.21,0.12,239.584,0.6354545454545455,150.026,2.53,1.56,,2.06,1.5745454545454545,0.9699999999999998
2014-12,0.2,0.15,2.21,0.12,239.584,0.6354545454545455,150.026,2.53,1.57,,2.06,1.5745454545454545,0.9599999999999996
2014-12,0.2,0.15,2.21,0.12,239.584,0.6354545454545455,150.026,2.5,1.54,,2.06,1.5745454545454545,0.96
2014-12,0.2,0.15,2.21,0.12,239.584,0.6354545454545455,150.026,,,,2.06,1.5745454545454545,
2014-12,0.2,0.15,2.21,0.12,239.584,0.6354545454545455,150.026,2.5,1.54,,2.06,1.5745454545454545,0.96
2014-12,0.2,0.15,2.21,0.12,239.584,0.6354545454545455,150.026,2.49,1.53,,2.06,1.5745454545454545,0.9600000000000002
2014-12,0.2,0.15,2.21,0.12,239.584,0.6354545454545455,150.026,2.49,1.53,,2.06,1.5745454545454545,0.9600000000000002
2014-12,0.2,0.15,2.21,0.12,239.584,0.6354545454545455,150.026,2.51,1.55,,2.06,1.5745454545454545,0.9599999999999996
2015-01,-0.9,0.16,1.88,0.11,239.811,0.5515000000000001,137.688,,,,1.72,1.3284999999999998,
2015-01,-0.9,0.16,1.88,0.11,239.811,0.5515000000000001,137.688,2.51,1.55,,1.72,1.3284999999999998,0.9599999999999996
2015-01,-0.9,0.16,1.88,0.11,239.811,0.5515000000000001,137.688,2.52,1.55,,1.72,1.3284999999999998,0.97
2015-01,-0.9,0.16,1.88,0.11,239.811,0.5515000000000001,137.688,2.52,1.53,,1.72,1.3284999999999998,0.99
2015-01,-0.9,0.16,1.88,0.11,239.811,0.5515000000000001,137.688,2.53,1.55,,1.72,1.3284999999999998,0.9799999999999998
2015-01,-0.9,0.16,1.88,0.11,239.811,0.5515000000000001,137.688,2.54,1.54,,1.72,1.3284999999999998,1.0
2015-01,-0.9,0.16,1.88,0.11,239.811,0.5515000000000001,137.688,2.55,1.55,,1.72,1.3284999999999998,0.9999999999999998
2015-01,-0.9,0.16,1.88,0.11,239.811,0.5515000000000001,137.688,2.55,1.55,,1.72,1.3284999999999998,0.9999999999999998
2015-01,-0.9,0.16,1.88,0.11,239.811,0.5515000000000001,137.688,2.55,1.58,,1.72,1.3284999999999998,0.9699999999999998
2015-01,-0.9,0.16,1.88,0.11,239.811,0.5515000000000001,137.688,2.58,1.6,,1.72,1.3284999999999998,0.98
2015-01,-0.9,0.16,1.88,0.11,239.811,0.5515000000000001,137.688,2.65,1.67,,1.72,1.3284999999999998,0.98
2015-01,-0.9,0.16,1.88,0.11,239.811,0.5515000000000001,137.688,2.62,1.63,,1.72,1.3284999999999998,0.9900000000000002
2015-01,-0.9,0.16,1.88,0.11,239.811,0.5515000000000001,137.688,,,,1.72,1.3284999999999998,
2015-01,-0.9,0.16,1.88,0.11,239.811,0.5515000000000001,137.688,2.61,1.6,,1.72,1.3284999999999998,1.0099999999999998
2015-01,-0.9,0.16,1.88,0.11,239.811,0.5515000000000001,137.688,2.59,1.59,,1.72,1.3284999999999998,0.9999999999999998
2015-01,-0.9,0.16,1.88,0.11,239.811,0.5515000000000001,137.688,2.59,1.61,,1.72,1.3284999999999998,0.9799999999999998
2015-01,-0.9,0.16,1.88,0.11,239.811,0.5515000000000001,137.688,2.6,1.58,,1.72,1.3284999999999998,1.02
2015-01,-0.9,0.16,1.88,0.11,239.811,0.5515000000000001,137.688,2.58,1.58,,1.72,1.3284999999999998,1.0
2015-01,-0.9,0.16,1.88,0.11,239.811,0.5515000000000001,137.688,2.59,1.59,,1.72,1.3284999999999998,0.9999999999999998
2015-01,-0.9,0.16,1.88,0.11,239.811,0.5515000000000001,137.688,2.59,1.6,,1.72,1.3284999999999998,0.9899999999999998
2015-01,-0.9,0.16,1.88,0.11,239.811,0.5515000000000001,137.688,2.58,1.58,,1.72,1.3284999999999998,1.0
2015-01,-0.9,0.16,1.88,0.11,239.811,0.5515000000000001,137.688,2.61,1.61,,1.72,1.3284999999999998,0.9999999999999998
2015-02,-0.9,0.15,1.98,0.11,240.172,0.6189473684210526,137.688,2.61,1.61,,1.83,1.3610526315789473,0.9999999999999998
2015-02,-0.9,0.15,1.98,0.11,240.172,0.6189473684210526,137.688,2.61,1.63,,1.83,1.3610526315789473,0.98
2015-02,-0.9,0.15,1.98,0.11,240.172,0.6189473684210526,137.688,2.6,1.62,,1.83,1.3610526315789473,0.98
2015-02,-0.9,0.15,1.98,0.11,240.172,0.6189473684210526,137.688,2.6,1.63,,1.83,1.3610526315789473,0.9700000000000002
2015-02,-0.9,0.15,1.98,0.11,240.172,0.6189473684210526,137.688,2.55,1.57,,1.83,1.3610526315789473,0.9799999999999998
2015-02,-0.9,0.15,1.98,0.11,240.172,0.6189473684210526,137.688,2.53,1.56,,1.83,1.3610526315789473,0.9699999999999998
2015-02,-0.9,0.15,1.98,0.11,240.172,0.6189473684210526,137.688,2.53,1.63,,1.83,1.3610526315789473,0.8999999999999999
2015-02,-0.9,0.15,1.98,0.11,240.172,0.6189473684210526,137.688,2.53,1.63,,1.83,1.3610526315789473,0.8999999999999999
2015-02,-0.9,0.15,1.98,0.11,240.172,0.6189473684210526,137.688,2.54,1.65,,1.83,1.3610526315789473,0.8900000000000001
2015-02,-0.9,0.15,1.98,0.11,240.172,0.6189473684210526,137.688,2.55,1.65,,1.83,1.3610526315789473,0.8999999999999999
2015-02,-0.9,0.15,1.98,0.11,240.172,0.6189473684210526,137.688,,,,1.83,1.3610526315789473,
2015-02,-0.9,0.15,1.98,0.11,240.172,0.6189473684210526,137.688,2.53,1.64,,1.83,1.3610526315789473,0.8899999999999999
2015-02,-0.9,0.15,1.98,0.11,240.172,0.6189473684210526,137.688,2.53,1.66,,1.83,1.3610526315789473,0.8699999999999999
2015-02,-0.9,0.15,1.98,0.11,240.172,0.6189473684210526,137.688,2.53,1.66,,1.83,1.3610526315789473,0.8699999999999999
2015-02,-0.9,0.15,1.98,0.11,240.172,0.6189473684210526,137.688,2.5,1.65,,1.83,1.3610526315789473,0.8500000000000001
2015-02,-0.9,0.15,1.98,0.11,240.172,0.6189473684210526,137.688,2.48,1.64,,1.83,1.3610526315789473,0.8400000000000001
2015-02,-0.9,0.15,1.98,0.11,240.172,0.6189473684210526,137.688,2.49,1.66,,1.83,1.3610526315789473,0.8300000000000003
2015-02,-0.9,0.15,1.98,0.11,240.172,0.6189473684210526,137.688,2.49,1.65,,1.83,1.3610526315789473,0.8400000000000003
2015-02,-0.9,0.15,1.98,0.11,240.172,0.6189473684210526,137.688,2.44,1.61,,1.83,1.3610526315789473,0.8299999999999998
2015-02,-0.9,0.15,1.98,0.11,240.172,0.6189473684210526,137.688,2.46,1.64,,1.83,1.3610526315789473,0.8200000000000001
2015-03,-0.9,0.14,2.04,0.11,240.755,0.6404545454545455,137.688,2.48,1.62,,1.9,1.3995454545454544,0.8599999999999999
2015-03,-0.9,0.14,2.04,0.11,240.755,0.6404545454545455,137.688,2.46,1.61,,1.9,1.3995454545454544,0.8499999999999999
2015-03,-0.9,0.14,2.04,0.11,240.755,0.6404545454545455,137.688,2.46,1.61,,1.9,1.3995454545454544,0.8499999999999999
2015-03,-0.9,0.14,2.04,0.11,240.755,0.6404545454545455,137.688,2.47,1.6,,1.9,1.3995454545454544,0.8700000000000001
2015-03,-0.9,0.14,2.04,0.11,240.755,0.6404545454545455,137.688,2.45,1.57,,1.9,1.3995454545454544,0.8800000000000001
2015-03,-0.9,0.14,2.04,0.11,240.755,0.6404545454545455,137.688,2.46,1.58,,1.9,1.3995454545454544,0.8799999999999999
2015-03,-0.9,0.14,2.04,0.11,240.755,0.6404545454545455,137.688,2.45,1.56,,1.9,1.3995454545454544,0.8900000000000001
2015-03,-0.9,0.14,2.04,0.11,240.755,0.6404545454545455,137.688,2.45,1.56,,1.9,1.3995454545454544,0.8900000000000001
2015-03,-0.9,0.14,2.04,0.11,240.755,0.6404545454545455,137.688,2.46,1.57,,1.9,1.3995454545454544,0.8899999999999999
2015-03,-0.9,0.14,2.04,0.11,240.755,0.6404545454545455,137.688,2.47,1.57,,1.9,1.3995454545454544,0.9000000000000001
2015-03,-0.9,0.14,2.04,0.11,240.755,0.6404545454545455,137.688,2.48,1.6,,1.9,1.3995454545454544,0.8799999999999999
2015-03,-0.9,0.14,2.04,0.11,240.755,0.6404545454545455,137.688,2.49,1.61,,1.9,1.3995454545454544,0.8800000000000001
2015-03,-0.9,0.14,2.04,0.11,240.755,0.6404545454545455,137.688,2.55,1.67,,1.9,1.3995454545454544,0.8799999999999999
2015-03,-0.9,0.14,2.04,0.11,240.755,0.6404545454545455,137.688,2.5,1.6,,1.9,1.3995454545454544,0.8999999999999999
2015-03,-0.9,0.14,2.04,0.11,240.755,0.6404545454545455,137.688,2.51,1.62,,1.9,1.3995454545454544,0.8899999999999997
2015-03,-0.9,0.14,2.04,0.11,240.755,0.6404545454545455,137.688,2.54,1.62,,1.9,1.3995454545454544,0.92
2015-03,-0.9,0.14,2.04,0.11,240.755,0.6404545454545455,137.688,2.53,1.62,,1.9,1.3995454545454544,0.9099999999999996
2015-03,-0.9,0.14,2.04,0.11,240.755,0.6404545454545455,137.688,2.53,1.59,,1.9,1.3995454545454544,0.9399999999999996
2015-03,-0.9,0.14,2.04,0.11,240.755,0.6404545454545455,137.688,2.55,1.6,,1.9,1.3995454545454544,0.9499999999999996
2015-03,-0.9,0.14,2.04,0.11,240.755,0.6404545454545455,137.688,2.53,1.58,,1.9,1.3995454545454544,0.9499999999999996
2015-03,-0.9,0.14,2.04,0.11,240.755,0.6404545454545455,137.688,2.55,1.59,,1.9,1.3995454545454544,0.9599999999999996
2015-03,-0.9,0.14,2.04,0.11,240.755,0.6404545454545455,137.688,2.55,1.58,,1.9,1.3995454545454544,0.9699999999999998
2015-04,-1.1,0.13,1.94,0.12,241.346,0.54,137.688,2.55,1.58,,1.81,1.4,0.9699999999999998
2015-04,-1.1,0.13,1.94,0.12,241.346,0.54,137.688,2.55,1.57,,1.81,1.4,0.9799999999999998
2015-04,-1.1,0.13,1.94,0.12,241.346,0.54,137.688,2.58,1.58,,1.81,1.4,1.0
2015-04,-1.1,0.13,1.94,0.12,241.346,0.54,137.688,2.58,1.59,,1.81,1.4,0.99
2015-04,-1.1,0.13,1.94,0.12,241.346,0.54,137.688,2.56,1.58,,1.81,1.4,0.98
2015-04,-1.1,0.13,1.94,0.12,241.346,0.54,137.688,2.51,1.53,,1.81,1.4,0.9799999999999998
2015-04,-1.1,0.13,1.94,0.12,241.346,0.54,137.688,2.53,1.56,,1.81,1.4,0.9699999999999998
2015-04,-1.1,0.13,1.94,0.12,241.346,0.54,137.688,2.53,1.57,,1.81,1.4,0.9599999999999996
2015-04,-1.1,0.13,1.94,0.12,241.346,0.54,137.688,2.54,1.58,,1.81,1.4,0.96
2015-04,-1.1,0.13,1.94,0.12,241.346,0.54,137.688,2.54,1.57,,1.81,1.4,0.97
2015-04,-1.1,0.13,1.94,0.12,241.346,0.54,137.688,2.54,1.57,,1.81,1.4,0.97
2015-04,-1.1,0.13,1.94,0.12,241.346,0.54,137.688,2.55,1.57,,1.81,1.4,0.9799999999999998
2015-04,-1.1,0.13,1.94,0.12,241.346,0.54,137.688,2.53,1.56,,1.81,1.4,0.9699999999999998
2015-04,-1.1,0.13,1.94,0.12,241.346,0.54,137.688,2.55,1.6,,1.81,1.4,0.9499999999999996
2015-04,-1.1,0.13,1.94,0.12,241.346,0.54,137.688,2.54,1.59,,1.81,1.4,0.95
2015-04,-1.1,0.13,1.94,0.12,241.346,0.54,137.688,2.53,1.59,,1.81,1.4,0.9399999999999996
2015-04,-1.1,0.13,1.94,0.12,241.346,0.54,137.688,2.54,1.6,,1.81,1.4,0.94
2015-04,-1.1,0.13,1.94,0.12,241.346,0.54,137.688,2.56,1.62,,1.81,1.4,0.94
2015-04,-1.1,0.13,1.94,0.12,241.346,0.54,137.688,2.54,1.6,,1.81,1.4,0.94
2015-04,-1.1,0.13,1.94,0.12,241.346,0.54,137.688,2.55,1.6,,1.81,1.4,0.9499999999999996
2015-04,-1.1,0.13,1.94,0.12,241.346,0.54,137.688,2.58,1.63,,1.81,1.4,0.9500000000000002
2015-04,-1.1,0.13,1.94,0.12,241.346,0.54,137.688,2.6,1.69,,1.81,1.4,0.91
2015-05,-0.9,0.15,2.2,0.12,241.688,0.609,137.688,2.61,1.7,,2.0500000000000003,1.5910000000000002,0.91
2015-05,-0.9,0.15,2.2,0.12,241.688,0.609,137.688,2.61,1.7,,2.0500000000000003,1.5910000000000002,0.91
2015-05,-0.9,0.15,2.2,0.12,241.688,0.609,137.688,2.62,1.71,,2.0500000000000003,1.5910000000000002,0.91
2015-05,-0.9,0.15,2.2,0.12,241.688,0.609,137.688,2.64,1.73,,2.0500000000000003,1.5910000000000002,0.91
2015-05,-0.9,0.15,2.2,0.12,241.688,0.609,137.688,2.64,1.74,,2.0500000000000003,1.5910000000000002,0.9000000000000001
2015-05,-0.9,0.15,2.2,0.12,241.688,0.609,137.688,2.65,1.75,,2.0500000000000003,1.5910000000000002,0.8999999999999999
2015-05,-0.9,0.15,2.2,0.12,241.688,0.609,137.688,2.66,1.75,,2.0500000000000003,1.5910000000000002,0.91
2015-05,-0.9,0.15,2.2,0.12,241.688,0.609,137.688,2.65,1.73,,2.0500000000000003,1.5910000000000002,0.92
2015-05,-0.9,0.15,2.2,0.12,241.688,0.609,137.688,2.71,1.78,,2.0500000000000003,1.5910000000000002,0.93
2015-05,-0.9,0.15,2.2,0.12,241.688,0.609,137.688,2.74,1.81,,2.0500000000000003,1.5910000000000002,0.9300000000000002
2015-05,-0.9,0.15,2.2,0.12,241.688,0.609,137.688,2.72,1.81,,2.0500000000000003,1.5910000000000002,0.91
2015-05,-0.9,0.15,2.2,0.12,241.688,0.609,137.688,2.73,1.82,,2.0500000000000003,1.5910000000000002,0.91
2015-05,-0.9,0.15,2.2,0.12,241.688,0.609,137.688,2.71,1.8,,2.0500000000000003,1.5910000000000002,0.91
2015-05,-0.9,0.15,2.2,0.12,241.688,0.609,137.688,2.73,1.83,,2.0500000000000003,1.5910000000000002,0.8999999999999999
2015-05,-0.9,0.15,2.2,0.12,241.688,0.609,137.688,2.75,1.87,,2.0500000000000003,1.5910000000000002,0.8799999999999999
2015-05,-0.9,0.15,2.2,0.12,241.688,0.609,137.688,2.74,1.86,,2.0500000000000003,1.5910000000000002,0.8800000000000001
2015-05,-0.9,0.15,2.2,0.12,241.688,0.609,137.688,,,,2.0500000000000003,1.5910000000000002,
2015-05,-0.9,0.15,2.2,0.12,241.688,0.609,137.688,2.73,1.84,,2.0500000000000003,1.5910000000000002,0.8899999999999999
2015-05,-0.9,0.15,2.2,0.12,241.688,0.609,137.688,2.71,1.8,,2.0500000000000003,1.5910000000000002,0.91
2015-05,-0.9,0.15,2.2,0.12,241.688,0.609,137.688,2.75,1.82,,2.0500000000000003,1.5910000000000002,0.93
2015-05,-0.9,0.15,2.2,0.12,241.688,0.609,137.688,2.72,1.82,,2.0500000000000003,1.5910000000000002,0.9000000000000001
2015-06,-0.8,0.18,2.36,0.13,242.064,0.6886363636363636,137.688,2.75,1.86,,2.1799999999999997,1.6713636363636364,0.8899999999999999
2015-06,-0.8,0.18,2.36,0.13,242.064,0.6886363636363636,137.688,2.75,1.84,,2.1799999999999997,1.6713636363636364,0.91
2015-06,-0.8,0.18,2.36,0.13,242.064,0.6886363636363636,137.688,2.72,1.81,,2.1799999999999997,1.6713636363636364,0.91
2015-06,-0.8,0.18,2.36,0.13,242.064,0.6886363636363636,137.688,2.72,1.81,,2.1799999999999997,1.6713636363636364,0.91
2015-06,-0.8,0.18,2.36,0.13,242.064,0.6886363636363636,137.688,2.69,1.78,,2.1799999999999997,1.6713636363636364,0.91
2015-06,-0.8,0.18,2.36,0.13,242.064,0.6886363636363636,137.688,2.7,1.8,,2.1799999999999997,1.6713636363636364,0.9000000000000001
2015-06,-0.8,0.18,2.36,0.13,242.064,0.6886363636363636,137.688,2.73,1.81,,2.1799999999999997,1.6713636363636364,0.92
2015-06,-0.8,0.18,2.36,0.13,242.064,0.6886363636363636,137.688,2.7,1.76,,2.1799999999999997,1.6713636363636364,0.9400000000000002
2015-06,-0.8,0.18,2.36,0.13,242.064,0.6886363636363636,137.688,2.71,1.78,,2.1799999999999997,1.6713636363636364,0.93
2015-06,-0.8,0.18,2.36,0.13,242.064,0.6886363636363636,137.688,2.7,1.77,,2.1799999999999997,1.6713636363636364,0.9300000000000002
2015-06,-0.8,0.18,2.36,0.13,242.064,0.6886363636363636,137.688,2.73,1.83,,2.1799999999999997,1.6713636363636364,0.8999999999999999
2015-06,-0.8,0.18,2.36,0.13,242.064,0.6886363636363636,137.688,2.74,1.83,,2.1799999999999997,1.6713636363636364,0.91
2015-06,-0.8,0.18,2.36,0.13,242.064,0.6886363636363636,137.688,2.76,1.83,,2.1799999999999997,1.6713636363636364,0.9299999999999996
2015-06,-0.8,0.18,2.36,0.13,242.064,0.6886363636363636,137.688,2.82,1.87,,2.1799999999999997,1.6713636363636364,0.9499999999999996
2015-06,-0.8,0.18,2.36,0.13,242.064,0.6886363636363636,137.688,2.82,1.88,,2.1799999999999997,1.6713636363636364,0.94
2015-06,-0.8,0.18,2.36,0.13,242.064,0.6886363636363636,137.688,2.81,1.87,,2.1799999999999997,1.6713636363636364,0.94
2015-06,-0.8,0.18,2.36,0.13,242.064,0.6886363636363636,137.688,2.82,1.86,,2.1799999999999997,1.6713636363636364,0.9599999999999996
2015-06,-0.8,0.18,2.36,0.13,242.064,0.6886363636363636,137.688,2.81,1.84,,2.1799999999999997,1.6713636363636364,0.97
2015-06,-0.8,0.18,2.36,0.13,242.064,0.6886363636363636,137.688,2.8,1.83,,2.1799999999999997,1.6713636363636364,0.9699999999999998
2015-06,-0.8,0.18,2.36,0.13,242.064,0.6886363636363636,137.688,2.81,1.84,,2.1799999999999997,1.6713636363636364,0.97
2015-06,-0.8,0.18,2.36,0.13,242.064,0.6886363636363636,137.688,2.84,1.86,,2.1799999999999997,1.6713636363636364,0.9799999999999998
2015-06,-0.8,0.18,2.36,0.13,242.064,0.6886363636363636,137.688,2.83,1.84,,2.1799999999999997,1.6713636363636364,0.99
2015-07,-0.7,0.19,2.32,0.13,242.565,0.6677272727272727,137.688,2.83,1.83,,2.13,1.6522727272727271,1.0
2015-07,-0.7,0.19,2.32,0.13,242.565,0.6677272727272727,137.688,2.86,1.86,,2.13,1.6522727272727271,0.9999999999999998
2015-07,-0.7,0.19,2.32,0.13,242.565,0.6677272727272727,137.688,,,,2.13,1.6522727272727271,
2015-07,-0.7,0.19,2.32,0.13,242.565,0.6677272727272727,137.688,2.84,1.84,,2.13,1.6522727272727271,0.9999999999999998
2015-07,-0.7,0.19,2.32,0.13,242.565,0.6677272727272727,137.688,2.84,1.82,,2.13,1.6522727272727271,1.0199999999999998
2015-07,-0.7,0.19,2.32,0.13,242.565,0.6677272727272727,137.688,2.87,1.85,,2.13,1.6522727272727271,1.02
2015-07,-0.7,0.19,2.32,0.13,242.565,0.6677272727272727,137.688,2.88,1.86,,2.13,1.6522727272727271,1.0199999999999998
2015-07,-0.7,0.19,2.32,0.13,242.565,0.6677272727272727,137.688,2.9,1.87,,2.13,1.6522727272727271,1.0299999999999998
2015-07,-0.7,0.19,2.32,0.13,242.565,0.6677272727272727,137.688,2.88,1.83,,2.13,1.6522727272727271,1.0499999999999998
2015-07,-0.7,0.19,2.32,0.13,242.565,0.6677272727272727,137.688,2.91,1.85,,2.13,1.6522727272727271,1.06
2015-07,-0.7,0.19,2.32,0.13,242.565,0.6677272727272727,137.688,2.91,1.84,,2.13,1.6522727272727271,1.07
2015-07,-0.7,0.19,2.32,0.13,242.565,0.6677272727272727,137.688,2.88,1.83,,2.13,1.6522727272727271,1.0499999999999998
2015-07,-0.7,0.19,2.32,0.13,242.565,0.6677272727272727,137.688,2.87,1.82,,2.13,1.6522727272727271,1.05
2015-07,-0.7,0.19,2.32,0.13,242.565,0.6677272727272727,137.688,2.86,1.8,,2.13,1.6522727272727271,1.0599999999999998
2015-07,-0.7,0.19,2.32,0.13,242.565,0.6677272727272727,137.688,2.87,1.83,,2.13,1.6522727272727271,1.04
2015-07,-0.7,0.19,2.32,0.13,242.565,0.6677272727272727,137.688,2.85,1.8,,2.13,1.6522727272727271,1.05
2015-07,-0.7,0.19,2.32,0.13,242.565,0.6677272727272727,137.688,2.85,1.8,,2.13,1.6522727272727271,1.05
2015-07,-0.7,0.19,2.32,0.13,242.565,0.6677272727272727,137.688,2.87,1.8,,2.13,1.6522727272727271,1.07
2015-07,-0.7,0.19,2.32,0.13,242.565,0.6677272727272727,137.688,2.9,1.81,,2.13,1.6522727272727271,1.09
